Ano,Yield_obs,DOY_semeadura,DOY_maturacao,ARM_F1,ARM_F2,ARM_F3,ARM_F4,Altitude_F1,Amp_F1,Amp_F2,Amp_F3,Amp_F4,Chuva_F1,Chuva_F2,Chuva_F3,Chuva_F4,DEF_F1,DEF_F2,DEF_F3,DEF_F4,ETR_F1,ETR_F2,ETR_F3,ETR_F4,ETc_F1,ETc_F2,ETc_F3,ETc_F4,EXC_F1,EXC_F2,EXC_F3,EXC_F4,ISNA_F1,ISNA_F2,ISNA_F3,ISNA_F4,Latitude_F1,Longitude_F1,PA_F1,PA_F2,PA_F3,PA_F4,Pefetiva_F1,Pefetiva_F2,Pefetiva_F3,Pefetiva_F4,T_DEF_F1,T_DEF_F2,T_DEF_F3,T_DEF_F4,Tmax_F1,Tmax_F2,Tmax_F3,Tmax_F4,Tmed_F1,Tmed_F2,Tmed_F3,Tmed_F4,Tmin_F1,Tmin_F2,Tmin_F3,Tmin_F4,UR_F1,UR_F2,UR_F3,UR_F4,lat_lon_F1
2008,3595.0,75,174,8.877004300095816,38.99603112861024,33.0879478668262,44.64965599434758,465.0,13.062352941176467,12.205357142857142,11.764545454545456,10.963636363636365,19.23,103.19,97.12,89.92999999999999,4.375926929834594,14.188015821805214,20.870389911840096,1.8315842680669947,14.317282707381114,41.47807255263802,52.43303501011888,23.917969004705967,18.69320963721571,55.66608837444323,73.30342492195898,25.74955327277296,3.246379659189738,31.59290061884756,50.59504825166516,54.45032286777265,0.7659082086618928,0.7451228164916462,0.7152876562853735,0.9288692798409178,-25.246105072875647,-53.76180440415664,5626.298489167964,3475.2758204233096,2980.548858479564,2938.147141124968,1.0287157943018845,1.8537318323120293,1.3249039878204445,3.4924877743448115,135.4735495983498,395.20211356787644,474.25747548453853,36.886442082261944,30.958823529411763,27.854642857142856,22.723939393939396,20.13909090909091,24.427647058823528,21.751964285714283,16.841666666666665,14.657272727272726,17.896470588235296,15.649285714285714,10.95939393939394,9.175454545454546,69.61764705882354,72.55392857142857,79.23969696969696,82.7540909090909,1357.2761628947273
2008,3595.0,85,184,4.789006504109625,37.44797104928052,48.57513910479313,46.33632734544664,465.0,14.419411764705885,10.351785714285716,11.955454545454542,10.657727272727275,8.780000000000001,169.61,60.31999999999999,84.73,8.327560118338166,3.7035927607633328,24.847037474877126,0.7747770296193683,10.019437494730534,38.723623135207085,46.70481768300158,22.23716090817032,18.3469976130687,42.42721589597042,71.5518551578787,23.01193793778969,1.1822226678265089,98.22741231962202,2.4880142614858087,64.73165085117617,0.5461077450401811,0.912707146048792,0.6527408350202479,0.9663315175056576,-25.246105072875647,-53.76180440415664,4587.620068043595,3986.9203951685536,3294.673071535066,3272.487743008354,0.47855241414246125,3.997669807415031,0.8430249623424061,3.682001934346359,261.411909244186,88.58597070235811,583.536439800137,14.858110399836889,31.391176470588235,23.918928571428573,23.485151515151514,19.17727272727273,24.18147058823529,18.743035714285718,17.507424242424243,13.848409090909092,16.97176470588235,13.567142857142857,11.529696969696973,8.519545454545455,61.71588235294118,81.50214285714286,79.21121212121211,83.3409090909091,1357.2761628947273
2009,2844.0,36,135,16.521934053153892,11.387094431529649,23.88259644730321,49.04387031201097,465.0,10.056470588235292,11.608571428571437,14.188787878787878,12.684545454545452,92.12,56.66,67.65,113.57,4.05467121648229,30.455309324871465,84.29631644446405,20.390032906754243,17.051889802425055,57.61393029238024,55.15449798422644,27.86613196319578,21.106561018907342,88.0692396172517,139.45081442869048,48.25616486995003,63.43478464806972,4.180909329244005,0.0,60.542594172096464,0.8078952221136311,0.6541890283459919,0.3955121969720027,0.577462631734096,-25.246105072875647,-53.76180440415664,9131.932636484486,4395.0488893320135,3066.6721656755394,2807.515448431771,4.364519635267846,0.6433574338355136,0.48511728150998706,2.353481680653036,121.22751407067373,956.2749590085892,2660.672734708767,555.1835232638148,29.898235294117647,31.39928571428572,31.563333333333333,27.228181818181817,24.87,25.595,24.468939393939397,20.88590909090909,19.841764705882355,19.790714285714284,17.374545454545455,14.543636363636365,78.45,71.09642857142858,63.97878787878789,72.89,1357.2761628947273
2009,2844.0,46,145,20.37034295196571,9.463974835943064,17.73203482991337,49.92,465.0,10.023529411764702,12.958571428571425,14.400000000000002,11.995454545454546,44.66,38.19,63.620000000000005,193.45,3.3177648456370314,36.26756320538915,71.52985273478508,10.077354275543811,17.44733066375107,49.08103541336333,55.35194000602969,30.36465616721404,20.765095509388104,85.34859861875248,126.8817927408148,40.442010442757855,11.95613183629956,0.0153327026593199,0.0,130.89737866269934,0.8402239544654617,0.5750655102447041,0.4362480921048991,0.7508196510208751,-25.246105072875647,-53.76180440415664,8579.204417044426,3110.8046398496945,2233.943614447596,2122.612644558048,2.1507245165238356,0.4474590165281171,0.5014115786491011,4.783392266658247,101.10400460483905,1165.2249949845743,2172.990223230971,257.4534986622454,30.4735294117647,32.128571428571426,30.37878787878788,25.547727272727272,25.46176470588236,25.64928571428572,23.17878787878788,19.55,20.45,19.17,15.978787878787877,13.552272727272726,77.55,66.26892857142857,64.78181818181818,77.92863636363637,1357.2761628947273
2009,2844.0,56,155,21.170353741289,19.210731475492423,49.92,46.70619070992295,465.0,10.68058823529412,13.788571428571434,13.84757575757576,10.594545454545454,49.49,41.59,94.99,177.4,1.4090949547707146,37.68806876578996,54.76009255690028,3.88048311032868,18.75640072355619,43.549622265796586,55.27613773764024,27.355745087522703,20.165495678326906,81.23769103158654,110.03623029454052,31.236228197851386,16.773912201821474,0.0,9.00459373785219,153.25806420255435,0.9301234654853958,0.5360765638804749,0.5023448875854736,0.8757697925066511,-25.246105072875647,-53.76180440415664,7988.818399505452,2429.5182758552705,1824.98718051332,1779.6434732917455,2.4541920907597596,0.5119544816189955,0.8632611254105544,5.679302855528589,43.59656902122075,1218.9532841066803,1588.5736911082358,84.05479188163768,30.939411764705884,32.34321428571429,29.00969696969697,21.66090909090909,25.599117647058826,25.44892857142857,22.08590909090909,16.363636363636363,20.258823529411764,18.554642857142856,15.162121212121212,11.066363636363636,74.77882352941177,64.4667857142857,67.67151515151515,82.265,1357.2761628947273
2009,2844.0,64,163,7.77729025523973,11.479508226089884,35.137006842663006,48.16580159151923,465.0,12.506470588235292,14.36714285714286,12.946969696969697,10.083181818181817,23.99,44.64,136.86,157.35000000000002,5.285237493722837,37.39531017857784,34.22029873654692,2.928502662641764,15.64173466109574,40.93778202914984,60.01948501267508,22.873988047374016,20.92697215481858,78.33309220772769,94.239783749222,25.802490710015785,7.781641750331196,0.0,53.18301637075181,121.44721720376975,0.7474437556172753,0.5226115920534445,0.6368805468865537,0.8865031017526922,-25.246105072875647,-53.76180440415664,6715.170899126688,1906.553782191995,1560.40039883153,1524.9802777732818,1.1463674640803752,0.569874094611526,1.452252908009563,6.0982484895894675,167.23113222785378,1198.2926482687642,924.7361697364571,59.52181661819385,31.641176470588235,32.04392857142857,27.023030303030303,20.325,25.38794117647059,24.860357142857143,20.549545454545456,15.28340909090909,19.134705882352943,17.676785714285714,14.076060606060606,10.241818181818182,67.64588235294117,63.08178571428572,72.88242424242424,84.60363636363637,1357.2761628947273
2009,2844.0,74,173,9.706898546256054,20.142767819456115,49.92,44.787747811321566,465.0,14.000000000000004,14.581785714285715,11.14909090909091,12.119090909090907,14.39,55.54,244.0,43.28,10.753319762222986,28.35003259406605,20.23738917133103,1.7154738545725794,9.790638560294068,40.54897342884737,55.83883044532279,24.768288785122184,20.543958322517057,68.89900602291343,76.07621961665383,26.483762639694763,0.0,4.555157297952569,158.38393737413335,23.64396340355625,0.4765702113775762,0.5885276982858386,0.7339853468888604,0.9352254482147726,-25.246105072875647,-53.76180440415664,5176.746178305872,1981.6146802396136,1718.0454093576725,1695.78828509011,0.7004492403115882,0.8061074202076198,3.2073097379116615,1.6342088769188132,351.3931879005949,872.1988777680829,509.64491729801983,32.43415226406656,32.67764705882353,30.765357142857145,25.183333333333334,18.90681818181818,25.67764705882353,23.474464285714284,19.60878787878788,12.847272727272726,18.677647058823528,16.18357142857143,14.034242424242423,6.787727272727273,63.29058823529412,64.35821428571428,78.92363636363636,83.43363636363637,1357.2761628947273
2009,2844.0,84,183,14.189716938444503,49.91999999999997,49.92,49.70564725992451,465.0,13.48705882352941,14.370000000000001,10.792424242424243,10.628181818181822,39.61,74.42,222.97,119.82,4.406910516440131,23.483334444667463,7.0784472871131205,1.1157375699971448,14.473929178388376,34.62875189338492,56.06191084823338,24.3660253777034,18.880839694828506,58.11208633805238,63.1403581353465,25.481762947700545,16.623950893779522,4.060965045059611,166.9080891517666,95.66832736237208,0.7665935102638898,0.5958958639333805,0.8878934567976333,0.9562142708772892,-25.246105072875647,-53.76180440415664,5332.570686694572,2100.1998811532367,1982.476806798181,1965.115968307277,2.09789398354191,1.2806286039547858,3.5313388549688876,4.7021864321523505,141.67180390233509,683.6585740203815,158.5507842792547,21.713774572467166,32.14764705882353,29.1125,22.39909090909091,19.46136363636364,25.404117647058825,21.9275,17.00287878787879,14.147272727272728,18.66058823529412,14.7425,11.606666666666666,8.833181818181817,65.84176470588235,65.42285714285714,82.44848484848485,87.74090909090908,1357.2761628947273
2010,3495.0,36,135,20.328803512177345,42.38245775617389,49.92,43.47697572975104,465.0,7.440588235294115,10.268928571428571,10.154848484848483,9.59909090909091,142.04,123.42,185.34,81.31,2.905037122812539,23.460281548731874,40.834790112449056,1.6412612429117366,16.900117703495702,60.42974777409775,73.13738222784892,33.88979613260974,19.805154826308243,83.89002932282962,113.97217234029796,35.53105737552147,109.6824555979675,40.936597981905706,104.66507552832496,53.863228137639226,0.8533191409867887,0.7203448164447422,0.6417126279691802,0.9538077005261754,-25.246105072875647,-53.76180440415664,8726.2995457363,5065.767193904728,4158.266986292695,4119.851003508105,7.171870214885707,1.471211787577869,1.6261864294962465,2.288420497612806,83.86500404486527,683.2639427628525,1112.3273084842904,36.57028460342424,28.868823529411763,29.124285714285715,27.23969696969697,22.28181818181818,25.148529411764702,23.989821428571428,22.16227272727273,17.48227272727273,21.42823529411765,18.855357142857144,17.084848484848486,12.682727272727272,85.76058823529412,81.04035714285715,82.58969696969697,87.58954545454546,1357.2761628947273
2010,3495.0,46,145,16.32319735333847,33.7655485450458,39.91329939385538,49.41203056528216,465.0,8.001764705882348,9.949285714285715,10.905757575757576,8.605454545454547,118.33,188.1,140.9,119.02,1.2763912563050743,15.061129316801878,41.80244332422133,2.02342937424279,17.29048304647385,57.54191997071274,62.316611327612826,27.528966658357835,18.56687430277892,72.60304928751462,104.11905465183416,29.552396032600623,91.92698626685436,113.11572883757994,72.43563782357758,81.9923021702154,0.9312543815673898,0.7925551410773609,0.5985130342951598,0.9315307844409416,-25.246105072875647,-53.76180440415664,8250.640133384428,5683.310815647333,4542.423208381459,4480.219977618431,6.373178278170895,2.5908002741745326,1.3532585411110234,4.027423017365614,35.683394615973505,441.07592999205497,1090.765087806682,40.980883012789086,27.95647058823529,29.285714285714285,26.093333333333334,20.25318181818182,23.95558823529412,24.31107142857143,20.640454545454546,15.950454545454544,19.954705882352943,19.33642857142857,15.187575757575758,11.647727272727272,86.03823529411765,82.32000000000001,82.61727272727272,89.105,1357.2761628947273
2010,3495.0,56,155,16.115457081714162,19.17724931216313,41.64964852577704,49.92,465.0,10.948823529411765,9.597499999999997,10.346666666666671,8.846363636363636,31.29,182.54,159.05,125.2,7.289463726482053,17.506135170534513,30.584617073963777,1.3244129204880963,14.12282488898903,48.86393121943166,56.04080576152238,25.378033180580324,21.412288615471084,66.37006638996617,86.62542283548616,26.70244610106842,8.262384695963473,130.61427655011937,80.53679502486372,91.55161534519672,0.6595663426087403,0.7362344785422561,0.6469325508280837,0.9504010638023492,-25.246105072875647,-53.76180440415664,6605.657564276393,3992.140496257413,3287.3930653826565,3254.7828256013536,1.461310398057681,2.750336257424573,1.8360660738367567,4.688709024114105,211.35156886958845,485.5639199104364,749.4436031672525,26.72966276481453,28.99411764705882,27.736785714285716,24.503939393939397,20.18227272727273,23.51970588235294,22.938035714285714,19.33060606060606,15.759090909090908,18.045294117647057,18.13928571428572,14.157272727272726,11.335909090909093,79.08823529411765,83.91071428571429,84.27060606060606,90.08909090909091,1357.2761628947273
2010,3495.0,64,163,22.741333333333323,10.09239917605688,45.832765813709976,42.81968069909344,465.0,11.182352941176472,10.173928571428576,9.297878787878789,10.11818181818182,91.21,107.53,230.85,54.6,6.138252334476066,29.85964418228632,10.093198857497478,1.3487080028807583,14.222010843325696,36.29101105451871,58.59522684584491,27.516737710022007,20.36026317780176,66.15065523680502,68.68842570334239,28.86544571290277,61.457322490007655,83.88792310275772,136.514406516502,30.09634740459453,0.6985180259767744,0.5486115129866023,0.8530582299106859,0.953276037505359,-25.246105072875647,-53.76180440415664,6169.151446754842,1992.1255401940691,1845.7623136359452,1828.514047812676,4.479804568510872,1.625531895565749,3.36082822740785,1.8915349703259203,183.1185100840904,807.9806432553949,227.30801390616824,27.666292482729887,29.83235294117647,27.059285714285718,22.520909090909093,20.51318181818182,24.24117647058824,21.97232142857143,17.871969696969696,15.45409090909091,18.65,16.885357142857142,13.223030303030304,10.395,78.99764705882353,82.48678571428572,87.63363636363636,87.40681818181818,1357.2761628947273
2010,3495.0,74,173,16.15700156165625,47.6265766616216,47.23238020745517,43.28980317083033,465.0,8.890588235294121,10.83321428571429,9.221212121212124,10.152727272727276,119.01,137.71,130.65,39.77,4.156646815964797,21.50695699929941,5.280390507742242,3.4862089251649384,12.197299365796416,32.007166494034216,58.29521416533078,25.41626121978292,16.353946181761213,53.51412349333362,63.57560467307302,28.902470144947856,96.32862196636736,74.23325840600043,72.74898228883565,18.29631581684192,0.7458321820454251,0.5981068997237976,0.9169431335353272,0.8793802430144773,-25.246105072875647,-53.76180440415664,5797.03488895153,2302.352403056468,2206.7393150088283,2153.5040430274757,7.27714269554869,2.5733393543697836,2.0550335411176333,1.3760069572099114,119.98527797236738,566.64686848297,110.90100160927251,72.62248583244727,28.865882352941178,26.34714285714286,21.002424242424244,20.83136363636364,24.420588235294115,20.93053571428572,16.39181818181818,15.755,19.975294117647056,15.51392857142857,11.78121212121212,10.678636363636365,85.23647058823529,82.13428571428572,88.41060606060606,86.70545454545454,1357.2761628947273
2010,3495.0,84,183,11.828749030472483,49.91999999999997,40.79294804486516,30.03878021767796,465.0,9.89764705882353,10.622500000000002,9.401515151515149,10.04772727272727,26.48,158.11,127.34,11.68,4.411062525012882,13.051869782570702,3.888935401099067,8.388272598414865,11.69079395395818,32.38331394067922,53.56405457607129,22.4341678271872,16.10185647897106,45.43518372324993,57.452989977170354,30.82244042560206,10.171123682236004,87.63543508979329,82.90299737906352,0.0,0.7260525498551235,0.7127365025731844,0.9323110006521091,0.7278517702495968,-25.246105072875647,-53.76180440415664,5270.667184752238,2999.5617508552245,2898.0430841564257,2740.303625137712,1.6445308672687984,3.479902292528698,2.21642076505679,0.3789446857134075,117.9777593454622,334.1325278158752,77.10698281633694,191.19923532732355,26.745882352941177,25.600357142857145,19.827272727272724,22.793636363636363,21.79705882352941,20.289107142857144,15.126515151515152,17.769772727272727,16.848235294117647,14.977857142857143,10.425757575757576,12.745909090909093,83.46470588235294,84.08285714285715,87.9830303030303,86.98136363636364,1357.2761628947273
2011,3591.0,36,135,13.73659554532755,11.82809662044447,49.92,26.3232799223676,465.0,7.973529411764709,10.146071428571428,10.480606060606064,10.858636363636366,111.35,75.39999999999999,152.28,11.38,1.165852530908494,33.9369535799452,20.69479944592501,10.54615492210039,17.39100705050641,51.33543739046575,90.45937353758912,34.97672007763241,18.556859581414905,85.27239097041095,111.15417298351414,45.52287499973279,87.43306407083271,25.97306153441733,23.72872308285533,0.0,0.9371740392929352,0.6020170984566258,0.8138189607240894,0.768332845362638,-25.246105072875647,-53.76180440415664,9249.30896527654,3727.708736368687,3380.6943930411803,3224.0552228943134,6.000476509048946,0.8842252356470616,1.3699890513564925,0.24998421123592915,32.69050496667417,990.0742596732082,583.110465721347,266.2808243694693,28.04,29.17392857142857,28.17666666666667,25.24909090909091,24.05323529411765,24.10089285714286,22.93636363636364,19.819772727272728,20.06647058823529,19.02785714285714,17.696060606060605,14.390454545454544,86.24529411764706,79.97035714285714,81.76878787878788,80.24363636363637,1357.2761628947273
